TransactionID,UserID,ProductCategory,PaymentMethod,TransactionAmount,ShippingAddressChanged,IsHighRiskCountry,NumPrevTransactions,DeviceType,UsedVPN,SessionDuration,IsFraud
1315,3604,Sports,Wallet,47.32,No,No,91,Mobile,No,255.46,No
1316,5286,Electronics,Debit Card,254.91,No,Yes,66,Tablet,No,298.12,No
1317,4738,Clothing,Wallet,3.69,No,No,61,Desktop,No,231.41,No
1318,3469,Clothing,Credit Card,193.88,No,No,77,Desktop,No,186.44,No
1319,5795,Sports,Wallet,26.24,No,No,82,Tablet,No,443.42,No
1320,7150,Beauty,Debit Card,188.87,No,No,69,Mobile,No,381.58,No
1321,1556,Beauty,Net Banking,14.99,No,No,35,Mobile,No,364.47,No
1322,3808,Sports,UPI,86.8,No,No,83,Mobile,No,390.86,No
1323,6150,Sports,Net Banking,219.02,No,No,0,Mobile,No,350.27,No
1324,8561,Electronics,Debit Card,64.16,No,No,59,Desktop,No,394.41,No
1325,3719,Sports,Debit Card,137.27,No,No,73,Tablet,No,233.61,No
1326,7506,Beauty,Credit Card,163.31,No,No,12,Tablet,No,437.77,No
1327,4741,Sports,Wallet,133.37,No,No,11,Tablet,Yes,428.84,No
1328,4998,Electronics,Wallet,259.47,No,No,74,Desktop,No,338.05,No
1329,3403,Electronics,Net Banking,59.21,No,No,99,Mobile,Yes,271.2,No
1330,9780,Electronics,UPI,19.01,Yes,No,16,Mobile,No,177.65,No
1331,1294,Electronics,UPI,4.9,No,No,46,Desktop,Yes,322.87,No
1332,6343,Home,Credit Card,28.3,No,No,52,Desktop,No,468.49,No
1333,2136,Sports,Debit Card,15.45,No,No,92,Tablet,Yes,183.92,No
1334,3064,Clothing,Credit Card,81.63,No,No,66,Tablet,No,401.81,No
1335,8009,Sports,Wallet,20.45,No,No,92,Desktop,No,252.86,No
1336,5543,Home,Debit Card,3.97,No,No,9,Desktop,No,261.39,No
1337,2007,Electronics,Credit Card,3.67,No,No,45,Desktop,Yes,182.45,No
1338,6445,Home,Net Banking,178.12,No,No,82,Mobile,No,224.75,No
1339,6352,Beauty,Wallet,89.51,No,No,3,Tablet,No,364.68,No
1340,2435,Beauty,UPI,44.33,No,No,56,Desktop,No,377.11,No
1341,1571,Sports,Credit Card,224.65,No,No,37,Desktop,No,323.59,No
1342,3382,Sports,Wallet,7.28,No,No,11,Mobile,Yes,249.92,No
1343,6084,Clothing,Wallet,392.83,No,No,30,Desktop,No,189.64,No
1344,1277,Clothing,UPI,95.79,No,No,1,Tablet,No,306.18,No
1345,8059,Beauty,UPI,20.27,No,No,0,Mobile,No,263.5,No
1346,2887,Electronics,UPI,113.65,No,No,80,Desktop,No,321.12,No
1347,2265,Home,Credit Card,144.13,No,No,24,Tablet,Yes,267.88,No
1348,8491,Clothing,UPI,56.1,No,No,4,Tablet,No,270.43,No
1349,2040,Clothing,Net Banking,197.78,No,No,47,Mobile,No,315.9,No
1350,9073,Electronics,Wallet,16.34,Yes,No,13,Tablet,No,335.22,No
1351,3752,Electronics,UPI,32.69,No,No,51,Mobile,No,422.39,No
1352,9213,Sports,Wallet,9.82,No,No,73,Tablet,No,266.3,No
1353,5569,Home,Debit Card,23.68,No,No,20,Desktop,No,354.55,No
1354,7353,Electronics,Debit Card,27.28,No,No,24,Mobile,No,480.36,No
1355,3353,Clothing,UPI,249.66,No,No,98,Tablet,Yes,357.21,No
1356,8437,Clothing,Wallet,8.13,No,No,66,Mobile,No,416.43,No
1357,5799,Beauty,Debit Card,55.76,No,Yes,81,Tablet,No,237.94,No
1358,1686,Electronics,UPI,76.01,No,No,49,Mobile,No,227.96,No
1359,9476,Sports,Wallet,228.96,No,No,99,Desktop,No,284.06,No
1360,5811,Home,UPI,607.32,No,No,32,Mobile,No,294.71,No
1361,9954,Sports,Wallet,139.99,No,No,16,Mobile,No,407.08,No
1362,6346,Clothing,Debit Card,353.33,No,No,69,Desktop,No,227.03,No
1363,6043,Sports,UPI,154.69,No,No,33,Tablet,No,291.14,No
1364,3428,Clothing,Debit Card,330.23,No,No,25,Desktop,No,407.48,No
1365,6126,Clothing,UPI,122.85,No,No,41,Mobile,No,321.55,No
1366,9220,Clothing,Credit Card,8.31,No,No,30,Desktop,No,298.92,No
1367,8813,Clothing,Debit Card,51.4,No,No,50,Desktop,No,323.85,No
1368,4356,Clothing,Debit Card,104.01,No,No,91,Mobile,No,187.24,No
1369,9707,Beauty,Net Banking,43.19,No,No,35,Mobile,Yes,185.62,No
1370,8266,Sports,Debit Card,31.94,No,No,12,Desktop,Yes,141.18,No
1371,7540,Beauty,Wallet,86.13,No,No,84,Mobile,No,320.67,No
1372,1038,Beauty,UPI,271.06,No,No,89,Tablet,No,391.89,No
1373,4342,Electronics,Credit Card,3.56,Yes,No,94,Tablet,No,376.56,No
1374,3844,Electronics,Wallet,146.63,No,No,79,Tablet,No,414.36,No
1375,2098,Electronics,Wallet,128.28,No,No,94,Tablet,Yes,445.42,No
1376,8027,Home,Wallet,332.29,No,No,12,Desktop,No,314.46,No
1377,2823,Electronics,Wallet,266.95,Yes,No,93,Desktop,Yes,293.54,No
1378,4155,Sports,Credit Card,143.65,No,No,31,Desktop,Yes,447.6,No
1379,4093,Beauty,Net Banking,73.48,No,Yes,4,Mobile,No,229.9,No
1380,6658,Sports,Debit Card,22.85,No,No,11,Desktop,No,182.15,No
1381,4778,Electronics,Wallet,78.8,No,No,58,Desktop,No,266.11,No
1382,3896,Home,Debit Card,144.97,No,No,40,Mobile,No,254.43,No
1383,1988,Home,Debit Card,226.02,No,No,36,Mobile,No,304.83,No
1384,5116,Beauty,Wallet,155.93,No,No,67,Mobile,No,215,No
1385,7446,Sports,Net Banking,21.72,No,No,47,Tablet,No,336.97,No
1386,5179,Clothing,Debit Card,91.55,No,No,42,Desktop,Yes,243.09,No
1387,2682,Sports,UPI,40.37,Yes,No,92,Desktop,Yes,422.82,No
1388,6626,Electronics,Debit Card,0.92,No,No,40,Desktop,No,180.54,No
1389,8424,Clothing,Wallet,22.34,No,No,55,Mobile,Yes,286.05,No
1390,1933,Home,Credit Card,12.02,No,No,68,Desktop,No,266.51,No
1391,4598,Beauty,Debit Card,184.97,No,No,10,Tablet,No,323.09,No
1392,2980,Beauty,Net Banking,29.91,No,No,93,Desktop,No,392.67,No
1393,4056,Home,UPI,33.51,No,No,8,Desktop,Yes,326.62,No
1394,9984,Electronics,UPI,321.73,No,No,27,Mobile,No,287.14,No
1395,1791,Home,Credit Card,47.66,No,No,21,Tablet,No,369.13,No
1396,6390,Electronics,Credit Card,0.96,No,No,74,Desktop,No,384.3,No
1397,7635,Clothing,Debit Card,33.39,No,No,84,Mobile,No,326.92,No
1398,3255,Home,Wallet,12.7,Yes,No,5,Tablet,No,338.76,No
1399,4610,Electronics,Net Banking,10.85,No,No,25,Tablet,Yes,364.66,No
1400,2607,Clothing,UPI,8.07,No,No,15,Mobile,No,135.61,No
1401,6179,Home,Credit Card,89.96,No,No,13,Mobile,No,264.92,No
1402,7573,Beauty,Net Banking,20.99,No,No,34,Mobile,No,337.62,No
1403,1984,Home,Wallet,44.82,No,No,41,Mobile,Yes,270.84,No
1404,6776,Sports,UPI,198.06,No,No,52,Mobile,No,271.19,No
1405,4676,Home,UPI,55.22,No,Yes,99,Mobile,No,337.49,No
1406,4380,Sports,Wallet,247.33,No,No,21,Desktop,No,339.76,No
1407,9711,Clothing,UPI,68.9,No,No,52,Mobile,No,346.71,No
1408,9782,Home,Wallet,50.89,Yes,No,65,Mobile,Yes,220.78,No
1409,2050,Clothing,UPI,138.79,No,No,12,Tablet,No,158.22,No
1410,4633,Clothing,Debit Card,7.6,No,No,10,Tablet,No,380.44,No
1411,7342,Electronics,Wallet,9.37,No,No,11,Tablet,No,225.76,No
1412,1959,Clothing,Net Banking,105.55,No,No,96,Mobile,No,218.85,No
1413,7059,Clothing,Debit Card,66.74,No,No,85,Mobile,No,209.82,No
1414,9884,Home,Net Banking,156.26,No,No,52,Desktop,Yes,415.1,No
1415,6655,Home,UPI,248.02,No,No,8,Desktop,No,321.2,No
1416,5473,Beauty,Net Banking,49.16,No,No,70,Desktop,No,334.25,No
1417,3946,Electronics,Debit Card,90.74,No,No,16,Desktop,No,368.96,No
1418,8725,Clothing,Wallet,69.45,Yes,No,60,Mobile,No,295.76,No
1419,1526,Electronics,Credit Card,399.6,No,No,9,Tablet,No,401.27,No
1420,4224,Sports,Net Banking,177.84,No,No,37,Mobile,No,180.32,No
1421,2875,Clothing,Credit Card,242.74,No,No,38,Mobile,No,191.44,No
1422,2763,Electronics,Net Banking,29.35,No,No,88,Mobile,No,185.92,No
1423,9712,Beauty,Net Banking,148.07,No,No,90,Mobile,No,342.17,No
1424,6797,Beauty,Wallet,30.85,No,Yes,93,Tablet,No,350.64,No
1425,8099,Clothing,UPI,23.41,No,No,29,Tablet,No,252.74,No
1426,6109,Sports,Debit Card,288.72,No,No,33,Desktop,No,276.76,No
1427,7644,Beauty,Debit Card,1.95,No,No,32,Mobile,No,426.81,No
1428,1116,Beauty,Debit Card,336.36,No,No,31,Desktop,No,230.56,No
1429,3433,Sports,UPI,16.17,No,No,11,Tablet,No,329.54,No
1430,6463,Electronics,Credit Card,171.17,No,Yes,86,Tablet,No,231.43,No
1431,1583,Beauty,Debit Card,32.29,No,No,92,Desktop,Yes,409.6,No
1432,9586,Home,Credit Card,43.19,No,No,64,Tablet,No,362.84,No
1433,4788,Beauty,UPI,24.43,No,No,83,Tablet,No,160.11,No
1434,5167,Electronics,UPI,88.07,No,No,9,Mobile,No,273.92,No
1435,9465,Electronics,Wallet,42.79,No,No,18,Mobile,No,92.1,No
1436,2389,Clothing,Debit Card,107.12,No,No,22,Tablet,No,390.05,No
1437,9357,Home,Wallet,1.58,No,No,84,Tablet,No,504.73,No
1438,7154,Electronics,Debit Card,6.65,No,No,56,Desktop,Yes,81.96,No
1439,6420,Sports,UPI,10.5,No,No,98,Desktop,No,157.29,No
1440,9920,Home,UPI,54.3,No,No,58,Tablet,No,316.73,No
1441,3043,Home,Net Banking,168.63,No,No,95,Mobile,No,298.15,No
1442,5197,Sports,Net Banking,219.08,No,No,53,Mobile,No,258.92,No
1443,4496,Beauty,UPI,28.08,No,No,73,Desktop,No,126.24,No
1444,1778,Sports,UPI,85.42,No,No,1,Mobile,No,332.34,No
1445,1213,Sports,Credit Card,146.26,No,No,99,Mobile,No,388.75,No
1446,4762,Beauty,Credit Card,34.08,Yes,No,47,Desktop,No,584.7,No
1447,7731,Beauty,Wallet,52.6,No,No,5,Desktop,No,430.73,No
1448,4117,Beauty,Net Banking,74.23,No,No,42,Mobile,No,170.13,No
1449,6791,Beauty,Net Banking,14.49,No,No,16,Desktop,No,298.81,No
1450,9783,Beauty,UPI,2.63,Yes,No,78,Tablet,No,359.21,No
1451,3720,Sports,UPI,16.58,No,No,35,Desktop,No,231.17,No
1452,9905,Clothing,Wallet,98.58,Yes,No,23,Tablet,No,378,No
1453,7047,Clothing,Net Banking,7.65,No,No,60,Tablet,Yes,370.34,No
1454,9032,Electronics,Credit Card,21.03,No,No,28,Tablet,No,423.74,No
1455,1001,Clothing,Debit Card,41.23,No,No,77,Desktop,No,380.22,No
1456,7368,Clothing,Wallet,8.11,No,No,57,Desktop,No,328.51,No
1457,2949,Sports,Debit Card,21.28,No,No,65,Desktop,No,236.21,No
1458,7732,Beauty,Credit Card,242.22,No,No,85,Tablet,Yes,170.69,No
1459,8833,Beauty,Credit Card,1.95,No,No,52,Desktop,No,321.9,No
1460,1917,Sports,Debit Card,105.97,No,No,69,Mobile,Yes,259.62,No
1461,4174,Clothing,Wallet,48.52,No,No,8,Mobile,No,269.28,No
1462,8014,Sports,Debit Card,111.67,No,No,75,Desktop,Yes,412.18,No
1463,1089,Electronics,Wallet,88.84,No,No,41,Tablet,No,436.89,No
1464,2709,Beauty,Wallet,25.3,No,No,38,Desktop,No,176.46,No
1465,4041,Home,UPI,187.87,No,No,68,Mobile,No,278.96,No
1466,1105,Electronics,Net Banking,67.72,No,No,39,Tablet,No,256.68,No
1467,9619,Electronics,Net Banking,172.9,No,No,58,Desktop,No,331.49,No
1468,2895,Sports,Credit Card,52.09,No,No,43,Desktop,No,73.37,No
1469,7090,Clothing,UPI,417.9,No,No,64,Tablet,No,153.92,No
1470,9508,Beauty,Net Banking,147.18,No,No,73,Tablet,No,288.25,No
1471,7082,Home,Wallet,337.99,No,No,10,Mobile,No,378.61,No
1472,1634,Electronics,Wallet,72.22,No,No,90,Desktop,No,307.53,No
1473,2925,Home,Debit Card,64.19,No,No,86,Mobile,No,367.15,No
1474,3056,Clothing,Debit Card,140.84,No,No,83,Mobile,No,319.73,No
1475,7917,Clothing,Wallet,212.27,No,No,4,Tablet,No,427.63,No
1476,4144,Home,Wallet,332.83,No,No,76,Desktop,Yes,448.59,No
1477,1552,Beauty,Debit Card,39.24,Yes,No,73,Mobile,No,223.95,No
1478,9907,Clothing,Net Banking,160.3,No,No,48,Mobile,No,388.36,No
1479,6383,Home,Credit Card,23.65,No,No,50,Tablet,Yes,350.81,No
1480,4911,Electronics,Debit Card,78.87,No,No,35,Desktop,No,550.47,No
1481,4389,Home,Net Banking,19.83,No,No,15,Desktop,No,220.22,No
1482,9442,Home,Net Banking,42.68,No,No,6,Mobile,No,288.33,No
1483,3430,Sports,Net Banking,267.89,No,No,95,Tablet,No,196.77,No
1484,1458,Clothing,UPI,15.79,No,No,88,Desktop,No,202.71,No
1485,1207,Beauty,UPI,100.08,No,No,43,Desktop,No,338.56,No
1486,1899,Beauty,Net Banking,89.88,No,No,25,Mobile,Yes,320.55,No
1487,1021,Sports,Wallet,12.87,No,No,35,Desktop,No,354.15,No
1488,9601,Beauty,UPI,39.45,No,No,52,Desktop,No,351.98,No
1489,1894,Home,Debit Card,82.78,No,No,91,Desktop,No,276.44,No
1490,1514,Sports,UPI,20.72,No,No,43,Desktop,No,275.75,No
1491,8294,Electronics,Wallet,161.26,No,No,11,Mobile,No,202.92,No
1492,5904,Clothing,Credit Card,358.12,No,No,89,Desktop,No,229.88,No
1493,8867,Clothing,UPI,24.18,No,No,67,Desktop,No,294.32,No
1494,5109,Clothing,Net Banking,20.69,No,No,22,Tablet,No,319.7,No
1495,8179,Home,Net Banking,60.69,No,No,87,Mobile,No,371.08,No
1496,2560,Electronics,Net Banking,137.74,No,No,94,Desktop,No,360.89,No
1497,2266,Sports,Credit Card,33.07,No,No,29,Tablet,No,455.71,No
1498,4638,Sports,Wallet,2.01,No,No,62,Mobile,No,202.73,No
1499,9941,Clothing,Debit Card,77.92,Yes,No,2,Desktop,No,276.74,No
1500,4427,Electronics,Wallet,313.73,Yes,No,79,Tablet,No,211.47,No
1501,5780,Electronics,Credit Card,49.64,No,No,33,Mobile,No,427.73,No
1502,2927,Electronics,Net Banking,54.5,No,No,91,Desktop,No,249.75,No
1503,3356,Beauty,Wallet,347.06,No,No,48,Tablet,No,415.5,No
1504,5790,Beauty,Debit Card,118.62,No,No,43,Mobile,No,445.28,No
1505,1306,Clothing,Net Banking,127,No,No,40,Tablet,No,341.34,No
1506,8979,Electronics,Debit Card,82.71,No,No,47,Tablet,Yes,329.31,No
1507,4665,Electronics,UPI,367.34,No,No,70,Desktop,Yes,303.86,No
1508,8057,Sports,Debit Card,116.75,No,No,7,Tablet,Yes,268.29,No
1509,1661,Sports,Net Banking,225.41,No,No,6,Desktop,No,256.26,No
1510,5644,Clothing,UPI,120.19,No,No,36,Desktop,No,285.26,No
1511,9503,Electronics,Net Banking,132.85,No,No,54,Tablet,Yes,482.44,No
1512,3920,Clothing,Net Banking,34.31,No,No,70,Tablet,No,195.81,No
1513,9946,Sports,UPI,36.17,No,Yes,49,Tablet,No,320.46,No
1514,7236,Sports,Debit Card,152.78,No,No,81,Tablet,No,371.13,No
1515,7078,Beauty,Credit Card,35.2,No,No,20,Mobile,No,271.56,No
1516,1352,Clothing,Credit Card,82.73,Yes,No,33,Desktop,No,341.61,No
1517,8005,Clothing,Credit Card,28.68,No,No,48,Tablet,No,149.54,No
1518,1158,Electronics,Credit Card,169.82,Yes,No,26,Mobile,Yes,432.5,No
1519,1956,Electronics,Wallet,11.71,No,No,7,Tablet,No,413.11,No
1520,3071,Beauty,Credit Card,176.87,No,No,33,Mobile,No,290.16,No
1521,9595,Home,UPI,92.31,No,No,17,Desktop,No,212.02,No
1522,4453,Home,Credit Card,20.69,No,No,50,Tablet,No,379.29,No
1523,7675,Home,Net Banking,78.1,No,No,11,Mobile,No,185.19,No
1524,1955,Clothing,Credit Card,33.2,No,Yes,85,Mobile,No,199.54,No
1525,7295,Clothing,Debit Card,39.08,Yes,No,50,Desktop,No,294.64,No
1526,2712,Sports,UPI,43.31,No,No,62,Tablet,No,451.8,No
1527,5703,Clothing,UPI,6.54,No,No,39,Tablet,No,364.06,No
1528,7563,Clothing,Wallet,426.6,No,No,21,Desktop,No,235.3,No
1529,6631,Clothing,Net Banking,3.2,No,No,7,Desktop,Yes,131.79,No
1530,2394,Beauty,UPI,108.62,No,Yes,27,Desktop,No,304.15,No
1531,5732,Clothing,Debit Card,46.4,No,No,49,Mobile,No,325.14,No
1532,4714,Electronics,Credit Card,103.85,No,Yes,46,Mobile,No,292.72,No
1533,1529,Electronics,UPI,44.04,No,No,55,Desktop,No,480.64,No
1534,3958,Sports,Debit Card,112.01,No,No,31,Tablet,No,286.81,No
1535,8904,Beauty,Credit Card,130.65,No,No,10,Mobile,No,71.79,No
1536,4591,Electronics,Wallet,117.3,No,No,20,Desktop,Yes,259.29,No
1537,7895,Beauty,UPI,12.1,Yes,No,25,Mobile,No,345.46,No
1538,1525,Beauty,UPI,106.97,No,No,13,Mobile,Yes,338.69,No
1539,7477,Sports,Debit Card,32.85,No,No,78,Desktop,No,282.33,No
1540,1001,Beauty,Net Banking,2.92,No,No,13,Tablet,No,265.78,No
1541,1374,Clothing,Wallet,53.59,No,No,75,Tablet,No,100.04,No
1542,5648,Beauty,Net Banking,56.84,No,No,99,Mobile,No,308.58,No
1543,3365,Sports,UPI,62.96,No,No,2,Tablet,No,266.14,No
1544,2525,Sports,Net Banking,122.02,No,No,56,Tablet,No,324.92,No
1545,2646,Sports,Credit Card,36.94,No,No,6,Desktop,No,349.13,No
1546,1013,Electronics,Wallet,37.87,No,No,38,Desktop,No,424.11,No
1547,5599,Clothing,Net Banking,6.25,No,No,56,Desktop,Yes,204.44,No
1548,3278,Electronics,Credit Card,116.1,No,No,64,Tablet,No,170.6,No
1549,4155,Home,Debit Card,83.89,No,No,24,Tablet,No,242.6,No
1550,9321,Clothing,Net Banking,42.99,No,No,30,Desktop,No,226.44,No
1551,4814,Beauty,Wallet,122.14,No,No,85,Tablet,No,217.46,No
1552,4216,Sports,Credit Card,77.08,No,No,9,Desktop,No,444.49,No
1553,9219,Home,Net Banking,63.35,No,No,81,Mobile,No,314.84,No
1554,3113,Clothing,Debit Card,71.61,No,No,76,Mobile,No,497.24,No
1555,5356,Electronics,Net Banking,101.16,Yes,No,71,Tablet,No,299.69,No
1556,6543,Sports,Credit Card,107.88,No,No,8,Tablet,No,182.81,No
1557,5555,Electronics,Net Banking,34.1,No,No,78,Tablet,No,219.18,No
1558,8062,Clothing,Wallet,15.17,No,No,7,Tablet,No,402.45,No
1559,4374,Clothing,UPI,17.04,No,No,96,Mobile,No,186.61,No
1560,7430,Home,Credit Card,102,No,No,98,Desktop,No,355.79,No
1561,4466,Beauty,Credit Card,206.26,No,No,18,Mobile,No,264.32,No
1562,4081,Electronics,Credit Card,52.68,No,No,29,Desktop,No,207.02,No
1563,1629,Home,Credit Card,18.58,No,No,8,Tablet,No,438.65,No
1564,1269,Sports,Net Banking,141.31,No,No,82,Desktop,No,241.14,No
1565,6724,Beauty,Wallet,178.67,No,No,46,Desktop,No,217.24,No
1566,6897,Home,Debit Card,212.51,No,No,45,Desktop,No,292.11,No
1567,4432,Electronics,Wallet,93.35,No,No,89,Desktop,No,249.18,No
1568,7276,Clothing,Credit Card,197.13,No,No,0,Mobile,No,521.5,No
1569,6895,Sports,Net Banking,1.55,Yes,No,2,Tablet,No,406.04,No
1570,8115,Electronics,Net Banking,11.34,No,No,33,Tablet,No,240.93,No
1571,7656,Beauty,Credit Card,9.71,No,No,24,Desktop,No,252.47,No
1572,1575,Beauty,Net Banking,124.69,Yes,No,29,Tablet,No,98.06,No
1573,8029,Clothing,Credit Card,7.21,No,No,0,Mobile,Yes,313.74,No
1574,7099,Clothing,Wallet,68.59,No,No,17,Desktop,No,225.29,No
1575,4192,Sports,UPI,64,No,No,32,Tablet,No,308.8,No
1576,4178,Sports,Net Banking,37.21,No,No,8,Tablet,No,103.37,No
1577,7052,Clothing,Credit Card,204.33,No,No,6,Desktop,Yes,297.32,No
1578,3734,Clothing,Credit Card,18.69,No,No,29,Mobile,No,469.87,No
1579,7116,Beauty,Net Banking,43.46,No,No,76,Desktop,No,305.41,No
1580,4568,Clothing,Debit Card,148.8,No,Yes,80,Desktop,No,222.53,No
1581,3203,Home,Credit Card,3.09,No,No,12,Tablet,No,297.95,No
1582,2390,Electronics,Net Banking,111.76,No,No,12,Tablet,No,293.58,No
1583,2742,Clothing,Credit Card,169.5,No,No,41,Desktop,No,519.18,No
1584,2925,Sports,Debit Card,269.22,No,No,73,Desktop,No,266.72,No
1585,1619,Home,UPI,208.99,No,No,77,Tablet,No,179.67,No
1586,2274,Sports,Debit Card,38.48,No,No,62,Desktop,No,302.15,No
1587,1956,Home,Wallet,88.28,No,No,68,Mobile,No,319.55,No
1588,2939,Clothing,Net Banking,8.04,No,No,35,Desktop,No,356.23,No
1589,4953,Electronics,Debit Card,29.82,No,No,34,Mobile,No,375.58,No
1590,1968,Sports,UPI,9.9,No,No,45,Desktop,No,495.55,No
1591,1281,Home,Credit Card,37.86,No,No,44,Desktop,No,240.43,No
1592,7262,Beauty,Net Banking,208.09,Yes,No,55,Desktop,Yes,231.35,No
1593,2058,Clothing,Debit Card,42.64,No,No,86,Tablet,No,114.59,No
1594,5293,Electronics,UPI,82.53,Yes,No,4,Tablet,No,366.17,No
1595,6178,Clothing,Debit Card,56.81,No,No,43,Tablet,No,211.27,No
1596,7980,Beauty,Wallet,61.42,Yes,No,27,Tablet,No,389.18,No
1597,2229,Electronics,Net Banking,349.24,No,No,86,Tablet,No,250.84,No
1598,5585,Beauty,Credit Card,35.12,Yes,No,41,Tablet,Yes,472.6,No
1599,9467,Clothing,UPI,98.7,No,No,97,Desktop,No,156.65,No
1600,3740,Home,Debit Card,54.48,Yes,No,30,Mobile,No,402.29,No
1601,3289,Clothing,Net Banking,6.31,No,No,6,Tablet,Yes,390.38,No
1602,2239,Clothing,Debit Card,67.2,No,No,6,Tablet,No,352.66,No
1603,6370,Clothing,Net Banking,167.85,No,No,3,Desktop,No,188.27,No
1604,1125,Sports,Wallet,10.4,No,No,31,Tablet,No,353.12,No
1605,8473,Beauty,Debit Card,7.21,No,No,27,Desktop,No,312.69,No
1606,6342,Beauty,Wallet,16.68,Yes,No,55,Tablet,No,116.97,No
1607,8351,Beauty,UPI,144.56,No,No,3,Mobile,No,455.83,No
1608,7638,Sports,Wallet,128.73,No,No,7,Tablet,No,265.44,No
1609,7570,Home,Net Banking,83.25,No,No,13,Tablet,No,448.12,No
1610,4249,Clothing,UPI,63.15,No,No,29,Desktop,Yes,293.23,No
1611,8595,Home,Debit Card,219.22,No,No,2,Tablet,No,398.23,No
1612,7294,Sports,Debit Card,145.54,No,No,1,Desktop,No,214.05,No
1613,7527,Beauty,Net Banking,167.1,No,No,9,Mobile,No,321.44,No
1614,6757,Clothing,Credit Card,167.81,No,No,69,Tablet,Yes,314.39,No
1615,2969,Electronics,Credit Card,102.92,No,No,70,Desktop,No,267.64,No
1616,1891,Electronics,Debit Card,61.25,No,No,15,Mobile,No,213.08,No
1617,5470,Home,Net Banking,200.01,No,No,69,Mobile,Yes,-6.68,No
1618,8175,Beauty,Credit Card,260.38,No,No,79,Desktop,No,215.42,No
1619,9320,Electronics,Wallet,2.41,No,No,90,Desktop,No,370.05,No
1620,7812,Home,Debit Card,5.29,No,No,75,Tablet,No,160.48,No
1621,8519,Sports,Wallet,318.79,No,No,85,Mobile,Yes,181.19,No
1622,5612,Home,Net Banking,32.46,No,Yes,78,Mobile,No,156.51,No
1623,2198,Home,Wallet,206.65,No,No,21,Desktop,No,320.89,No
1624,6238,Home,Credit Card,49.23,No,No,34,Mobile,No,210.66,No
1625,7089,Clothing,Credit Card,12.68,No,No,78,Desktop,No,422.03,No
1626,7257,Home,UPI,8.39,No,No,86,Tablet,No,373.46,No
1627,8705,Home,Debit Card,17.02,No,No,48,Desktop,No,320.01,No
1628,4719,Clothing,Net Banking,28.75,No,No,1,Tablet,No,330.39,No
1629,1302,Clothing,Debit Card,67.04,No,No,65,Desktop,No,223.71,No
1630,1986,Sports,Wallet,120.9,No,No,18,Tablet,No,223.73,No
1631,5440,Beauty,Net Banking,429.76,No,No,68,Mobile,No,371.1,No
1632,5909,Electronics,Net Banking,58.25,No,No,3,Desktop,No,391.34,No
1633,4072,Electronics,Credit Card,73.02,No,No,91,Desktop,No,370.23,No
1634,4124,Home,Wallet,73.78,No,No,81,Desktop,No,252.94,No
1635,9125,Sports,Credit Card,77.53,No,No,40,Tablet,Yes,260.87,No
1636,4291,Home,Credit Card,72.93,No,No,55,Desktop,No,206.82,No
1637,5033,Electronics,UPI,0.88,No,No,54,Desktop,No,376.83,No
1638,6105,Clothing,Credit Card,0.17,Yes,No,30,Mobile,No,103.85,No
1639,1703,Beauty,Debit Card,10.28,No,No,21,Desktop,No,79.58,No
1640,9133,Sports,Net Banking,10.71,No,No,74,Desktop,No,99.51,No
1641,1574,Clothing,Credit Card,122.04,Yes,No,47,Desktop,No,85.73,No
1642,6704,Beauty,Debit Card,22.93,No,No,79,Desktop,No,435.71,No
1643,8848,Sports,Wallet,225.11,No,No,3,Mobile,No,378.68,No
1644,6208,Sports,Net Banking,263.95,No,Yes,20,Desktop,No,180.14,No
1645,7924,Electronics,Wallet,372.53,No,No,40,Desktop,No,289.41,No
1646,4828,Clothing,Debit Card,279.82,Yes,No,44,Mobile,No,446.58,No
1647,4230,Sports,Wallet,31.73,No,No,88,Tablet,Yes,350.02,No
1648,1488,Sports,Wallet,71.29,Yes,No,83,Tablet,No,511.44,No
1649,8114,Beauty,Wallet,19.29,No,No,7,Mobile,No,288.57,No
1650,4173,Electronics,Credit Card,164.1,No,No,8,Mobile,Yes,234.48,No
1651,2667,Home,Credit Card,219.31,No,Yes,17,Tablet,No,191.89,No
1652,5114,Electronics,Credit Card,190.57,Yes,No,30,Desktop,No,302.36,No
1653,4553,Home,Net Banking,56.8,No,No,34,Tablet,Yes,393.61,No
1654,8761,Clothing,Debit Card,142.16,No,No,29,Desktop,No,309.91,No
1655,2000,Clothing,Credit Card,10.27,No,No,17,Mobile,No,264.18,No
1656,2388,Sports,Wallet,4.11,No,No,82,Mobile,Yes,425.65,No
1657,6450,Clothing,Wallet,139.93,No,No,40,Mobile,No,352.89,No
1658,4712,Sports,Wallet,55.4,No,No,23,Tablet,No,288.66,No
1659,2367,Electronics,Wallet,541.47,Yes,No,85,Mobile,No,223.34,No
1660,9189,Clothing,UPI,10.23,No,No,47,Tablet,No,274.56,No
1661,1454,Electronics,Net Banking,193.54,No,No,13,Desktop,No,347.27,No
1662,3772,Electronics,Debit Card,65.39,No,No,18,Desktop,No,221.97,No
1663,4726,Clothing,Debit Card,175.53,No,No,59,Desktop,No,176.63,No
1664,8232,Electronics,Credit Card,169.9,No,No,92,Mobile,No,251.98,No
1665,5806,Clothing,UPI,247.68,No,No,21,Desktop,No,295.08,No
1666,3190,Clothing,Debit Card,35.36,No,No,29,Mobile,No,436.33,No
